<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20200921,162000,106.459,106.68,105.71,105.97,1506395,0
AAPL.US,5,20200921,162500,105.931,106,105.29,105.413,2109121,0
AAPL.US,5,20200921,163000,105.42,105.86,105.26,105.76,2003397,0
AAPL.US,5,20200921,163500,105.757,105.77,104.89,104.96,1571687,0
AAPL.US,5,20200921,164000,104.94,105.37,104.84,105.01,1921743,0
AAPL.US,5,20200921,164500,105.02,105.34,104.65,105.12,1856733,0
AAPL.US,5,20200921,165000,105.11,105.59,104.56,105.41,1942750,0
AAPL.US,5,20200921,165500,105.43,105.43,105.02,105.26,1342042,0
AAPL.US,5,20200921,170000,105.214,106.04,105.05,105.72,1980367,0
AAPL.US,5,20200921,170500,105.715,105.83,105.31,105.64,1613875,0
AAPL.US,5,20200921,171000,105.62,105.98,105.5,105.518,1550669,0
AAPL.US,5,20200921,171500,105.52,105.548,105.16,105.33,1272753,0
AAPL.US,5,20200921,172000,105.34,105.59,105.12,105.221,1180966,0
AAPL.US,5,20200921,172500,105.229,105.64,104.9,105.588,1519189,0
AAPL.US,5,20200921,173000,105.583,105.73,105.21,105.3,1318415,0
AAPL.US,5,20200921,173500,105.32,105.84,105.18,105.616,1320682,0
AAPL.US,5,20200921,174000,105.63,106.09,105.5,105.85,1653437,0
AAPL.US,5,20200921,174500,105.84,106.31,105.83,106.169,1711735,0
AAPL.US,5,20200921,175000,106.168,106.51,106.13,106.44,1448794,0
AAPL.US,5,20200921,175500,106.449,106.48,106.16,106.47,1269734,0
AAPL.US,5,20200921,180000,106.471,107,106.471,106.97,1817636,0
AAPL.US,5,20200921,180500,106.97,107.5,106.89,107.12,2531681,0
AAPL.US,5,20200921,181000,107.11,107.14,106.67,106.79,1748206,0
AAPL.US,5,20200921,181500,106.79,107.2,106.71,107.02,1586340,0
AAPL.US,5,20200921,182000,107.025,107.259,106.6,107.185,1550273,0
AAPL.US,5,20200921,182500,107.181,107.57,107.02,107.36,1617614,0
AAPL.US,5,20200921,183000,107.37,107.46,106.93,107.099,1188988,0
AAPL.US,5,20200921,183500,107.1,107.3,107.01,107.02,1008929,0
AAPL.US,5,20200921,184000,107.03,107.33,106.87,106.961,1298147,0
AAPL.US,5,20200921,184500,106.965,107.061,106.68,106.965,1223587,0
AAPL.US,5,20200921,185000,106.96,107.32,106.8,107.186,1145566,0
AAPL.US,5,20200921,185500,107.198,107.36,106.65,106.785,1516504,0
AAPL.US,5,20200921,190000,106.78,106.86,106.3,106.61,1555883,0
AAPL.US,5,20200921,190500,106.62,106.78,106.39,106.75,1044370,0
AAPL.US,5,20200921,191000,106.74,107.12,106.57,107.098,1287583,0
AAPL.US,5,20200921,191500,107.1,107.47,107.06,107.215,1765211,0
AAPL.US,5,20200921,192000,107.215,107.65,107.2,107.422,1585368,0
AAPL.US,5,20200921,192500,107.423,107.47,107.13,107.24,1094860,0
AAPL.US,5,20200921,193000,107.231,107.65,107.21,107.557,1213599,0
AAPL.US,5,20200921,193500,107.55,107.8,107.4,107.726,1351778,0
AAPL.US,5,20200921,194000,107.74,107.8,107.348,107.369,1325582,0
AAPL.US,5,20200921,194500,107.36,107.372,106.92,107.066,1699027,0
AAPL.US,5,20200921,195000,107.07,107.25,106.96,106.99,1036000,0
AAPL.US,5,20200921,195500,106.99,107.13,106.72,107.099,1239551,0
AAPL.US,5,20200921,200000,107.1,107.365,106.98,107.335,1147603,0
AAPL.US,5,20200921,200500,107.332,107.339,106.77,106.947,1211766,0
AAPL.US,5,20200921,201000,106.94,107.07,106.76,106.99,1032187,0
AAPL.US,5,20200921,201500,107.007,107.13,106.68,106.85,1038905,0
AAPL.US,5,20200921,202000,106.861,107.19,106.81,107.03,925906,0
AAPL.US,5,20200921,202500,107.032,107.24,106.92,107.145,1023994,0
AAPL.US,5,20200921,203000,107.14,107.15,106.78,106.945,1103589,0
AAPL.US,5,20200921,203500,106.945,107.02,106.84,106.92,762939,0
AAPL.US,5,20200921,204000,106.93,106.94,106.461,106.622,1206844,0
AAPL.US,5,20200921,204500,106.617,106.78,106.58,106.627,922162,0
AAPL.US,5,20200921,205000,106.64,107.06,106.64,107.04,1110421,0
AAPL.US,5,20200921,205500,107.06,107.45,107.04,107.33,1431791,0
AAPL.US,5,20200921,210000,107.34,107.75,107.23,107.745,1765684,0
AAPL.US,5,20200921,210500,107.745,107.98,107.62,107.94,1729974,0
AAPL.US,5,20200921,211000,107.93,108,107.79,107.933,1694724,0
AAPL.US,5,20200921,211500,107.94,108.5,107.93,108.405,2959728,0
AAPL.US,5,20200921,212000,108.4,108.69,108.05,108.67,2435924,0
AAPL.US,5,20200921,212500,108.675,108.7,108.362,108.44,2072713,0
AAPL.US,5,20200921,213000,108.445,108.78,108.33,108.7,2309597,0
AAPL.US,5,20200921,213500,108.69,109.46,108.65,109.326,3502994,0
AAPL.US,5,20200921,214000,109.325,109.4,108.82,109.16,3461250,0
AAPL.US,5,20200921,214500,109.16,109.475,109.02,109.079,2645643,0
AAPL.US,5,20200921,215000,109.1,109.7,109.01,109.631,3708786,0
AAPL.US,5,20200921,215500,109.62,110.19,109.56,110.13,5467469,0
AAPL.US,5,20200922,153000,112.68,112.86,111.69,111.82,8163267,0
AAPL.US,5,20200922,153500,111.819,111.87,110.96,111.131,3324392,0
AAPL.US,5,20200922,154000,111.11,111.42,110.85,110.97,2294331,0
AAPL.US,5,20200922,154500,110.93,110.97,110.34,110.69,3233599,0
AAPL.US,5,20200922,155000,110.7,110.72,110.27,110.65,2042446,0
AAPL.US,5,20200922,155500,110.65,111.44,110.58,111.44,2656222,0
AAPL.US,5,20200922,160000,111.44,111.74,111.15,111.501,3050111,0
AAPL.US,5,20200922,160500,111.5,111.53,110.791,110.97,2127367,0
AAPL.US,5,20200922,161000,110.965,111.7,110.92,111.66,2079643,0
AAPL.US,5,20200922,161500,111.66,111.86,111.025,111.46,2509904,0
AAPL.US,5,20200922,162000,111.46,111.7,111.04,111.2,1975189,0
AAPL.US,5,20200922,162500,111.2,111.64,111.2,111.47,1444359,0
AAPL.US,5,20200922,163000,111.47,111.67,111.05,111.168,1743239,0
AAPL.US,5,20200922,163500,111.17,111.32,110.67,110.68,1772756,0
AAPL.US,5,20200922,164000,110.67,111.03,110.426,110.435,1631991,0
AAPL.US,5,20200922,164500,110.43,110.505,110.01,110.061,2112632,0
AAPL.US,5,20200922,165000,110.07,110.48,110.01,110.315,2326774,0
AAPL.US,5,20200922,165500,110.33,110.335,109.4,109.45,3004243,0
AAPL.US,5,20200922,170000,109.44,109.81,109.16,109.401,1886293,0
AAPL.US,5,20200922,170500,109.41,109.67,109.24,109.42,1444106,0
AAPL.US,5,20200922,171000,109.43,109.88,109.43,109.82,1899363,0
AAPL.US,5,20200922,171500,109.83,110.09,109.77,109.96,1612121,0
AAPL.US,5,20200922,172000,109.96,110.35,109.67,110.24,2051046,0
AAPL.US,5,20200922,172500,110.27,110.305,109.96,110.04,1356005,0
AAPL.US,5,20200922,173000,110.049,110.2,109.48,109.524,1657146,0
AAPL.US,5,20200922,173500,109.53,109.95,109.49,109.93,1133977,0
AAPL.US,5,20200922,174000,109.94,110.39,109.92,110.061,1544046,0
AAPL.US,5,20200922,174500,110.07,110.2,109.93,110.1,1161138,0
AAPL.US,5,20200922,175000,110.12,110.18,109.76,109.89,1107255,0
AAPL.US,5,20200922,175500,109.89,110.11,109.81,110.031,936391,0
AAPL.US,5,20200922,180000,110.04,110.25,109.98,110.18,1194200,0
AAPL.US,5,20200922,180500,110.17,110.45,110.14,110.225,1459604,0
AAPL.US,5,20200922,181000,110.225,110.37,110.156,110.25,1177376,0
AAPL.US,5,20200922,181500,110.27,110.29,110.01,110.045,1050512,0
AAPL.US,5,20200922,182000,110.05,110.46,109.995,110.425,1248281,0
AAPL.US,5,20200922,182500,110.425,110.55,110.25,110.53,1162577,0
AAPL.US,5,20200922,183000,110.53,110.67,110.29,110.3,1198975,0
AAPL.US,5,20200922,183500,110.31,110.58,110.21,110.43,1166302,0
AAPL.US,5,20200922,184000,110.425,110.48,110.26,110.38,778366,0
AAPL.US,5,20200922,184500,110.385,110.41,109.65,109.701,1781302,0
AAPL.US,5,20200922,185000,109.711,109.9,109.5,109.73,1485762,0
AAPL.US,5,20200922,185500,109.75,109.91,109.47,109.82,1624888,0
AAPL.US,5,20200922,190000,109.828,110.05,109.68,109.968,1191478,0
AAPL.US,5,20200922,190500,109.974,110.02,109.78,110.01,779036,0
AAPL.US,5,20200922,191000,110.013,110.29,109.97,110.19,1090105,0
AAPL.US,5,20200922,191500,110.19,110.37,110.04,110.35,1124796,0
AAPL.US,5,20200922,192000,110.35,110.41,110.17,110.385,1006218,0
AAPL.US,5,20200922,192500,110.384,110.52,110.13,110.263,1477006,0
AAPL.US,5,20200922,193000,110.26,110.3,109.8,109.81,1209957,0
AAPL.US,5,20200922,193500,109.815,110.08,109.69,110.07,1394904,0
AAPL.US,5,20200922,194000,110.07,110.23,109.95,110.17,1111577,0
AAPL.US,5,20200922,194500,110.17,110.4,110.03,110.389,1090245,0
AAPL.US,5,20200922,195000,110.38,110.7,110.35,110.625,2181319,0
AAPL.US,5,20200922,195500,110.629,110.67,110.43,110.65,1352940,0
AAPL.US,5,20200922,200000,110.66,111.19,110.65,111.145,2326783,0
AAPL.US,5,20200922,200500,111.14,111.23,110.94,111.04,1658848,0
AAPL.US,5,20200922,201000,111.049,111.45,110.89,111.34,1848817,0
AAPL.US,5,20200922,201500,111.322,111.4,111.07,111.28,1825021,0
AAPL.US,5,20200922,202000,111.28,111.28,110.85,110.935,1850894,0
AAPL.US,5,20200922,202500,110.94,111.07,110.72,110.92,1579695,0
AAPL.US,5,20200922,203000,110.92,110.98,110.58,110.6,1435397,0
AAPL.US,5,20200922,203500,110.58,110.87,110.47,110.79,1495434,0
AAPL.US,5,20200922,204000,110.78,111.03,110.749,110.951,1477095,0
AAPL.US,5,20200922,204500,110.97,110.98,110.72,110.76,1066799,0
AAPL.US,5,20200922,205000,110.77,110.84,110.55,110.676,1087161,0
AAPL.US,5,20200922,205500,110.67,111,110.65,110.86,1438018,0
AAPL.US,5,20200922,210000,110.868,111.16,110.68,111.011,1639751,0
AAPL.US,5,20200922,210500,111.013,111.43,110.94,111.369,1954922,0
AAPL.US,5,20200922,211000,111.378,111.5,111.15,111.21,1950943,0
AAPL.US,5,20200922,211500,111.2,111.31,111.03,111.261,1501329,0
AAPL.US,5,20200922,212000,111.262,111.42,111.16,111.33,1285578,0
AAPL.US,5,20200922,212500,111.34,111.85,111.335,111.85,2634473,0
AAPL.US,5,20200922,213000,111.84,111.88,111.36,111.63,2441672,0
AAPL.US,5,20200922,213500,111.63,112.1,111.58,112.088,2765568,0
AAPL.US,5,20200922,214000,112.09,112.38,112.02,112.19,3527541,0
AAPL.US,5,20200922,214500,112.205,112.45,112,112.161,3206378,0
AAPL.US,5,20200922,215000,112.165,112.18,111.79,112.1,3288556,0
AAPL.US,5,20200922,215500,112.11,112.19,111.7,111.81,11651187,0
AAPL.US,5,20200923,153000,111.62,112,111.07,111.347,3530427,0
AAPL.US,5,20200923,153500,111.36,111.72,110.94,111.632,1600778,0
AAPL.US,5,20200923,154000,111.626,112.11,111.35,111.9,1510520,0
AAPL.US,5,20200923,154500,111.89,111.96,111.52,111.77,1695477,0
AAPL.US,5,20200923,155000,111.76,111.76,110.84,110.91,1894307,0
AAPL.US,5,20200923,155500,110.94,111.14,110.6,110.91,1625301,0
AAPL.US,5,20200923,160000,110.87,111.24,110.69,111.12,1621399,0
AAPL.US,5,20200923,160500,111.115,111.12,110.19,110.442,2086122,0
AAPL.US,5,20200923,161000,110.45,110.78,110.37,110.696,1167805,0
AAPL.US,5,20200923,161500,110.7,110.75,110.01,110.04,1465778,0
AAPL.US,5,20200923,162000,110.06,110.48,110.05,110.344,1293665,0
AAPL.US,5,20200923,162500,110.346,110.79,110.21,110.73,1251941,0
AAPL.US,5,20200923,163000,110.73,111.02,110.72,110.758,1500272,0
AAPL.US,5,20200923,163500,110.755,110.76,110.26,110.41,1194845,0
AAPL.US,5,20200923,164000,110.41,111.115,110.39,111.07,1167395,0
AAPL.US,5,20200923,164500,111.078,111.32,110.97,111.17,1409889,0
AAPL.US,5,20200923,165000,111.16,111.21,110.728,111.005,1294322,0
AAPL.US,5,20200923,165500,111.03,111.125,110.35,110.48,1226258,0
AAPL.US,5,20200923,170000,110.485,110.67,110.2,110.398,1240034,0
AAPL.US,5,20200923,170500,110.396,110.65,110.35,110.624,1020268,0
AAPL.US,5,20200923,171000,110.62,110.81,110.53,110.64,963774,0
AAPL.US,5,20200923,171500,110.64,110.92,110.5,110.74,1091109,0
AAPL.US,5,20200923,172000,110.73,110.82,110.44,110.57,930015,0
AAPL.US,5,20200923,172500,110.56,110.72,110.32,110.46,921270,0
AAPL.US,5,20200923,173000,110.45,110.59,110.06,110.28,1372945,0
AAPL.US,5,20200923,173500,110.272,110.54,110.19,110.525,1052348,0
AAPL.US,5,20200923,174000,110.53,110.62,110.38,110.49,928256,0
AAPL.US,5,20200923,174500,110.49,110.5,110.18,110.31,1334743,0
AAPL.US,5,20200923,175000,110.308,110.46,109.81,110.17,2322697,0
AAPL.US,5,20200923,175500,110.165,110.26,109.71,109.82,1189482,0
AAPL.US,5,20200923,180000,109.81,110.03,109.68,109.73,1182624,0
AAPL.US,5,20200923,180500,109.73,110.11,109.695,109.98,1208190,0
AAPL.US,5,20200923,181000,109.99,110.052,109.725,109.91,925507,0
AAPL.US,5,20200923,181500,109.91,109.945,109.44,109.511,1531046,0
AAPL.US,5,20200923,182000,109.52,109.66,109.04,109.296,1695532,0
AAPL.US,5,20200923,182500,109.295,109.56,109.282,109.44,1075295,0
AAPL.US,5,20200923,183000,109.445,109.6,109.22,109.535,1134386,0
AAPL.US,5,20200923,183500,109.54,109.76,109.41,109.751,1047619,0
AAPL.US,5,20200923,184000,109.755,109.95,109.67,109.935,1065822,0
AAPL.US,5,20200923,184500,109.94,109.948,109.671,109.86,957662,0
AAPL.US,5,20200923,185000,109.88,109.9,109.72,109.77,694572,0
AAPL.US,5,20200923,185500,109.78,110.18,109.775,110.048,1113278,0
AAPL.US,5,20200923,190000,110.045,110.07,109.69,109.701,948871,0
AAPL.US,5,20200923,190500,109.705,109.84,109.6,109.781,757407,0
AAPL.US,5,20200923,191000,109.785,109.94,109.72,109.77,787261,0
AAPL.US,5,20200923,191500,109.77,109.855,109.66,109.685,712936,0
AAPL.US,5,20200923,192000,109.69,109.71,109.54,109.585,659582,0
AAPL.US,5,20200923,192500,109.586,109.641,109.28,109.35,1006195,0
AAPL.US,5,20200923,193000,109.36,109.46,109.28,109.401,787149,0
AAPL.US,5,20200923,193500,109.405,109.405,109.03,109.06,1118862,0
AAPL.US,5,20200923,194000,109.05,109.21,108.86,108.873,1828411,0
AAPL.US,5,20200923,194500,108.88,109.4,108.86,109.155,1432498,0
AAPL.US,5,20200923,195000,109.15,109.2,108.51,108.78,1664088,0
AAPL.US,5,20200923,195500,108.77,108.81,108.5,108.75,1129435,0
AAPL.US,5,20200923,200000,108.745,108.75,108.35,108.51,1390246,0
AAPL.US,5,20200923,200500,108.52,108.71,108.41,108.52,889250,0
AAPL.US,5,20200923,201000,108.51,108.65,108.35,108.65,1128049,0
AAPL.US,5,20200923,201500,108.67,108.67,107.87,107.96,2252380,0
AAPL.US,5,20200923,202000,107.94,108.25,107.76,107.985,2094240,0
AAPL.US,5,20200923,202500,107.984,108.326,107.86,108.036,1480501,0
AAPL.US,5,20200923,203000,108.06,108.34,107.95,108.279,1308842,0
AAPL.US,5,20200923,203500,108.28,108.31,108.05,108.249,1008086,0
AAPL.US,5,20200923,204000,108.26,108.26,107.85,107.99,1269840,0
AAPL.US,5,20200923,204500,108,108.09,107.61,107.66,1419519,0
AAPL.US,5,20200923,205000,107.68,107.94,107.63,107.63,1406924,0
AAPL.US,5,20200923,205500,107.67,107.83,107.45,107.67,1759652,0
AAPL.US,5,20200923,210000,107.68,107.87,107.11,107.12,1854954,0
AAPL.US,5,20200923,210500,107.135,107.39,106.8,107.33,2324514,0
AAPL.US,5,20200923,211000,107.32,107.9,107.31,107.79,1857325,0
AAPL.US,5,20200923,211500,107.79,107.79,107.39,107.66,1783253,0
AAPL.US,5,20200923,212000,107.66,107.95,107.48,107.53,1766420,0
AAPL.US,5,20200923,212500,107.53,107.74,107.14,107.66,1766034,0
AAPL.US,5,20200923,213000,107.68,107.95,107.51,107.7,1360164,0
AAPL.US,5,20200923,213500,107.7,107.858,107.57,107.71,1242685,0
AAPL.US,5,20200923,214000,107.7,108.03,107.7,107.87,1567871,0
AAPL.US,5,20200923,214500,107.87,107.99,107.01,107.285,2401557,0
AAPL.US,5,20200923,215000,107.29,107.292,106.77,106.9,3527136,0
AAPL.US,5,20200923,215500,106.9,107.27,106.87,107.12,17824950,0
AAPL.US,5,20200924,153000,105.17,106.66,105,105.83,5823088,0
AAPL.US,5,20200924,153500,105.83,107.09,105.81,106.58,1559634,0
AAPL.US,5,20200924,154000,106.57,107.57,106.42,107.215,2177254,0
AAPL.US,5,20200924,154500,107.221,108.48,107.05,108.37,3269064,0
AAPL.US,5,20200924,155000,108.38,108.97,107.96,108.3,2099785,0
AAPL.US,5,20200924,155500,108.3,108.77,107.834,108.74,2518671,0
AAPL.US,5,20200924,160000,108.71,109.3,108.48,108.85,2777284,0
AAPL.US,5,20200924,160500,108.904,109.12,108.46,108.7,1216340,0
AAPL.US,5,20200924,161000,108.656,108.929,108.15,108.819,1560762,0
AAPL.US,5,20200924,161500,108.815,109.26,108.79,109.1,2070231,0
AAPL.US,5,20200924,162000,109.12,109.14,108.32,108.33,1346444,0
AAPL.US,5,20200924,162500,108.35,108.59,108.1,108.22,1574122,0
AAPL.US,5,20200924,163000,108.21,108.21,107.63,107.84,2206053,0
AAPL.US,5,20200924,163500,107.851,108.13,107.61,107.801,1348217,0
AAPL.US,5,20200924,164000,107.82,108.443,107.71,107.81,1612869,0
AAPL.US,5,20200924,164500,107.82,108.72,107.82,108.56,1562553,0
AAPL.US,5,20200924,165000,108.52,109.05,108.3,108.986,1199113,0
AAPL.US,5,20200924,165500,108.993,109.24,108.68,109.16,1449207,0
AAPL.US,5,20200924,170000,109.16,109.3,108.72,108.873,1526539,0
AAPL.US,5,20200924,170500,108.877,109.13,108.22,108.386,1282784,0
AAPL.US,5,20200924,171000,108.39,109.23,108.39,109.21,1330283,0
AAPL.US,5,20200924,171500,109.19,109.21,108.72,108.918,1050345,0
AAPL.US,5,20200924,172000,108.92,109.5,108.825,109.255,1504742,0
AAPL.US,5,20200924,172500,109.255,109.59,109.17,109.34,1555271,0
AAPL.US,5,20200924,173000,109.345,109.71,109.33,109.645,1548287,0
AAPL.US,5,20200924,173500,109.635,110,109.605,109.82,1971430,0
AAPL.US,5,20200924,174000,109.83,110.05,109.65,109.75,1725168,0
AAPL.US,5,20200924,174500,109.77,109.88,109.26,109.49,1516659,0
AAPL.US,5,20200924,175000,109.48,109.77,109.21,109.255,1214060,0
AAPL.US,5,20200924,175500,109.25,109.63,109.238,109.562,1042474,0
AAPL.US,5,20200924,180000,109.57,109.94,109.41,109.891,1236960,0
AAPL.US,5,20200924,180500,109.895,110.25,109.8,109.975,2154382,0
AAPL.US,5,20200924,181000,109.97,110.02,109.41,109.475,1377332,0
AAPL.US,5,20200924,181500,109.48,109.73,109.16,109.37,1462565,0
AAPL.US,5,20200924,182000,109.365,109.62,109.29,109.468,1091972,0
AAPL.US,5,20200924,182500,109.451,109.9,109.44,109.58,1232556,0
AAPL.US,5,20200924,183000,109.595,109.62,109,109.066,1525526,0
AAPL.US,5,20200924,183500,109.06,109.22,108.69,108.72,1794671,0
AAPL.US,5,20200924,184000,108.71,109.14,108.67,109.13,1264635,0
AAPL.US,5,20200924,184500,109.135,109.3,109.03,109.256,970218,0
AAPL.US,5,20200924,185000,109.26,109.33,108.855,108.97,927532,0
AAPL.US,5,20200924,185500,108.96,109.57,108.93,109.57,1009318,0
AAPL.US,5,20200924,190000,109.56,109.65,109.35,109.595,1083093,0
AAPL.US,5,20200924,190500,109.59,109.62,109.42,109.52,894334,0
AAPL.US,5,20200924,191000,109.511,109.79,109.5,109.675,1190332,0
AAPL.US,5,20200924,191500,109.671,109.89,109.35,109.36,1347481,0
AAPL.US,5,20200924,192000,109.38,109.685,109.38,109.565,874100,0
AAPL.US,5,20200924,192500,109.565,109.83,109.48,109.761,886815,0
AAPL.US,5,20200924,193000,109.77,109.9,109.685,109.78,911224,0
AAPL.US,5,20200924,193500,109.805,110.04,109.56,109.98,1500099,0
AAPL.US,5,20200924,194000,109.98,110.17,109.88,110.11,1629380,0
AAPL.US,5,20200924,194500,110.11,110.2,109.85,109.9,1398535,0
AAPL.US,5,20200924,195000,109.91,110.05,109.66,109.74,1193801,0
AAPL.US,5,20200924,195500,109.73,109.75,109.38,109.48,1197711,0
AAPL.US,5,20200924,200000,109.48,109.58,109.21,109.4,1324034,0
AAPL.US,5,20200924,200500,109.408,109.59,109.26,109.52,999833,0
AAPL.US,5,20200924,201000,109.52,109.57,109.32,109.52,841227,0
AAPL.US,5,20200924,201500,109.529,109.72,108.935,109.04,1799971,0
AAPL.US,5,20200924,202000,109.03,109.14,108.93,109.02,1317984,0
AAPL.US,5,20200924,202500,109.01,109.15,108.78,108.95,1247326,0
AAPL.US,5,20200924,203000,108.94,109.12,108.87,109.005,982184,0
AAPL.US,5,20200924,203500,109.01,109.3,108.911,109.28,1091228,0
AAPL.US,5,20200924,204000,109.27,109.375,109.16,109.2,1016839,0
AAPL.US,5,20200924,204500,109.2,109.22,108.6,108.66,1423474,0
AAPL.US,5,20200924,205000,108.66,108.86,108.3,108.42,1825576,0
AAPL.US,5,20200924,205500,108.43,108.58,108.07,108.095,1657806,0
AAPL.US,5,20200924,210000,108.11,108.27,107.93,108.09,1887693,0
AAPL.US,5,20200924,210500,108.095,108.58,108,108.4,1527957,0
AAPL.US,5,20200924,211000,108.4,108.88,108.26,108.78,1486374,0
AAPL.US,5,20200924,211500,108.77,108.87,108.413,108.47,1374635,0
AAPL.US,5,20200924,212000,108.45,108.57,107.67,107.775,2426368,0
AAPL.US,5,20200924,212500,107.77,108.07,107.59,107.925,1693272,0
AAPL.US,5,20200924,213000,107.93,107.95,107.53,107.825,1667147,0
AAPL.US,5,20200924,213500,107.83,108.76,107.65,108.67,2064536,0
AAPL.US,5,20200924,214000,108.68,108.766,108.51,108.54,1930385,0
AAPL.US,5,20200924,214500,108.55,108.99,108.44,108.473,1897970,0
AAPL.US,5,20200924,215000,108.47,108.539,108.11,108.32,2330831,0
AAPL.US,5,20200924,215500,108.31,108.47,108.03,108.22,10272516,0
AAPL.US,5,20200925,153000,108.43,108.99,107.91,108.115,4200044,0
AAPL.US,5,20200925,153500,108.13,108.39,107.685,108.34,1683356,0
AAPL.US,5,20200925,154000,108.37,108.91,108.049,108.48,1846426,0
AAPL.US,5,20200925,154500,108.505,108.63,107.97,108.34,2076406,0
AAPL.US,5,20200925,155000,108.32,109.1,108.08,108.67,1495342,0
AAPL.US,5,20200925,155500,108.65,109.17,108.57,109.09,1322053,0
AAPL.US,5,20200925,160000,109.11,109.71,108.95,109.655,2381272,0
AAPL.US,5,20200925,160500,109.65,109.7,108.943,109.165,1628372,0
AAPL.US,5,20200925,161000,109.152,109.2,108.57,108.873,1377159,0
AAPL.US,5,20200925,161500,108.88,109.3,108.71,109.291,1468008,0
AAPL.US,5,20200925,162000,109.29,109.988,109.22,109.69,1766801,0
AAPL.US,5,20200925,162500,109.67,110.11,109.53,109.91,1830573,0
AAPL.US,5,20200925,163000,109.9,110.45,109.8,110.33,1909669,0
AAPL.US,5,20200925,163500,110.326,110.326,109.74,110.097,1650293,0
AAPL.US,5,20200925,164000,110.165,110.37,109.9,110.297,1235217,0
AAPL.US,5,20200925,164500,110.29,110.33,109.84,110,1211765,0
AAPL.US,5,20200925,165000,110.01,110.44,109.94,110.37,1112233,0
AAPL.US,5,20200925,165500,110.36,110.37,110,110.09,964981,0
AAPL.US,5,20200925,170000,110.09,110.27,109.9,110.007,1068777,0
AAPL.US,5,20200925,170500,110.01,110.54,109.94,110.43,1668948,0
AAPL.US,5,20200925,171000,110.43,110.76,110.31,110.66,1972287,0
AAPL.US,5,20200925,171500,110.66,110.94,110.63,110.87,1357470,0
AAPL.US,5,20200925,172000,110.867,110.88,110.62,110.641,1416468,0
AAPL.US,5,20200925,172500,110.655,110.94,110.42,110.44,1736915,0
AAPL.US,5,20200925,173000,110.44,110.71,110.27,110.69,1506134,0
AAPL.US,5,20200925,173500,110.69,110.69,110.1,110.135,1190719,0
AAPL.US,5,20200925,174000,110.133,110.35,110.03,110.09,1173757,0
AAPL.US,5,20200925,174500,110.09,110.26,109.94,110.032,1234394,0
AAPL.US,5,20200925,175000,110.032,110.25,109.985,110.104,1042572,0
AAPL.US,5,20200925,175500,110.107,110.19,109.81,109.865,1155156,0
AAPL.US,5,20200925,180000,109.865,110.21,109.82,110.18,1183435,0
AAPL.US,5,20200925,180500,110.18,110.464,110.114,110.455,1483119,0
AAPL.US,5,20200925,181000,110.46,110.64,110.27,110.62,1032267,0
AAPL.US,5,20200925,181500,110.616,110.67,110.2,110.298,1197381,0
AAPL.US,5,20200925,182000,110.3,110.5,110.23,110.462,865572,0
AAPL.US,5,20200925,182500,110.464,110.5,110.14,110.285,815497,0
AAPL.US,5,20200925,183000,110.28,110.36,110.07,110.131,720194,0
AAPL.US,5,20200925,183500,110.135,110.285,110.08,110.27,779052,0
AAPL.US,5,20200925,184000,110.274,110.56,110.261,110.44,1032850,0
AAPL.US,5,20200925,184500,110.455,110.67,110.39,110.405,1006164,0
AAPL.US,5,20200925,185000,110.398,110.64,110.38,110.63,738167,0
AAPL.US,5,20200925,185500,110.63,110.75,110.521,110.71,746815,0
AAPL.US,5,20200925,190000,110.71,110.83,110.53,110.802,1013229,0
AAPL.US,5,20200925,190500,110.809,110.94,110.74,110.888,1211334,0
AAPL.US,5,20200925,191000,110.886,110.97,110.78,110.91,968407,0
AAPL.US,5,20200925,191500,110.91,110.96,110.48,110.495,1244029,0
AAPL.US,5,20200925,192000,110.494,110.66,110.4,110.47,867459,0
AAPL.US,5,20200925,192500,110.48,110.77,110.46,110.745,861100,0
AAPL.US,5,20200925,193000,110.749,110.83,110.58,110.77,841889,0
AAPL.US,5,20200925,193500,110.76,110.87,110.681,110.78,713944,0
AAPL.US,5,20200925,194000,110.79,111,110.775,110.87,998075,0
AAPL.US,5,20200925,194500,110.874,111.06,110.8,111.04,1329579,0
AAPL.US,5,20200925,195000,111.035,111.18,110.95,111.075,1458913,0
AAPL.US,5,20200925,195500,111.077,111.265,111.04,111.23,1140518,0
AAPL.US,5,20200925,200000,111.23,111.41,111.18,111.31,1466549,0
AAPL.US,5,20200925,200500,111.305,111.625,111.28,111.5,1514936,0
AAPL.US,5,20200925,201000,111.5,111.55,111.2,111.28,1406684,0
AAPL.US,5,20200925,201500,111.29,111.58,111.26,111.56,1289600,0
AAPL.US,5,20200925,202000,111.56,111.64,111.38,111.56,1334479,0
AAPL.US,5,20200925,202500,111.565,111.57,111.421,111.492,1178485,0
AAPL.US,5,20200925,203000,111.496,111.54,111.3,111.46,1211896,0
AAPL.US,5,20200925,203500,111.452,111.7,111.43,111.646,1372626,0
AAPL.US,5,20200925,204000,111.648,111.66,111.33,111.495,1327929,0
AAPL.US,5,20200925,204500,111.5,111.75,111.49,111.559,1425370,0
AAPL.US,5,20200925,205000,111.555,111.82,111.55,111.75,1376633,0
AAPL.US,5,20200925,205500,111.75,111.81,111.56,111.77,1152257,0
